Customer ID,Recency,Frequency,Monetary,Segment
14691,30,5,2114.33,At-Risk
14692,137,4,591.55,At-Risk
14693,264,1,172.9,Lost
14696,4,7,2078.95,Champions
14697,218,2,188.61,Lost
14698,1,5,1250.76,Champions
14699,214,1,109.13,Lost
14700,32,3,2235.3,At-Risk
14701,10,9,2549.37,Champions
14702,1,17,3292.14,Champions
14703,14,1,318.17,Promising
14704,11,9,1546.91,Champions
14705,198,1,179.0,Lost
14708,2,3,1126.37,Promising
14709,15,13,4921.04,Champions
14710,14,4,606.13,Promising
14711,10,11,2868.8,Champions
14712,29,3,917.07,At-Risk
14713,9,11,2666.36,Champions
14714,24,1,160.19,Promising
14715,24,4,867.38,At-Risk
14716,43,2,329.68,Promising
14719,1,5,1602.13,Champions
14720,5,3,663.81,Promising
14722,147,1,187.92,Lost
14723,10,6,1158.3,At-Risk
14725,24,1,718.08,Promising
14727,274,1,268.58,Lost
14729,373,1,313.49,Lost
14730,1,8,2005.06,Champions
14731,47,3,380.02,Promising
14732,8,8,2702.49,Champions
14733,16,12,9585.91,Champions
14735,3,32,6065.6900000000005,Champions
14737,3,3,1164.55,Promising
14738,42,7,1314.45,At-Risk
14739,4,7,3902.28,Champions
14740,197,3,1448.21,At-Risk
14741,11,6,1400.34,Champions
14744,16,7,1099.98,At-Risk
14745,112,5,1220.26,At-Risk
14747,249,1,328.2,Lost
14748,29,5,1415.75,At-Risk
14752,43,1,389.64,Lost
14753,87,1,563.15,Lost
14754,44,2,638.05,Promising
14755,9,11,5010.28,Champions
14756,15,1,738.96,Promising
14757,75,1,420.5,Lost
14758,144,4,1484.06,At-Risk
14759,4,3,1625.97,Promising
14760,297,1,89.2,Lost
14761,58,2,255.9,Lost
14762,263,1,300.52,Lost
14764,46,1,278.3,Lost
14765,29,3,254.11,Promising
14766,8,6,2473.37,Champions
14768,17,2,192.6,Promising
14769,2,8,10674.75,Champions
14770,232,2,876.4200000000001,Lost
14772,112,1,139.26,Lost
14775,58,3,1011.9,At-Risk
14776,51,11,2538.3,At-Risk
14778,127,2,730.86,Lost
14779,280,3,386.15,Lost
14780,54,2,447.68,Lost
14782,319,1,200.1,Lost
14784,26,2,289.99,Promising
14785,10,2,77.4,Promising
14788,7,2,679.44,Promising
14789,28,1,197.64,Promising
14790,16,4,745.06,Promising
14792,63,1,6.2,Lost
14793,21,1,228.99,Promising
14794,2,7,1319.91,Champions
14795,166,1,131.45000000000002,Lost
14796,1,17,8022.49,Champions
14798,52,3,173.74,Lost
14799,51,1,157.7,Lost
14800,47,12,4339.74,Champions
14801,61,1,193.14,Lost
14803,162,3,845.5500000000001,At-Risk
14804,8,1,353.27,Promising
14805,15,4,554.65,Promising
14806,75,1,193.39,Lost
14808,39,8,2741.17,At-Risk
14810,40,11,2087.88,Champions
14813,369,2,155.43,Lost
14815,36,2,778.5,Promising
14816,197,1,271.85,Lost
14817,200,2,1110.34,At-Risk
14818,73,3,657.8,At-Risk
14819,64,2,272.07,Lost
14820,21,4,507.29,Promising
14821,366,1,48.8,Lost
14823,180,3,321.43,Lost
14824,10,4,1127.71,Promising
14825,3,12,2226.9100000000003,Champions
14828,196,3,2139.76,At-Risk
14829,29,4,697.55,At-Risk
14830,53,1,197.13,Lost
14834,17,6,1720.3,At-Risk
14836,10,3,102.45,Promising
14837,89,4,1649.5,At-Risk
14840,267,1,62.85,Lost
14841,53,6,3295.76,At-Risk
14842,43,4,2824.69,At-Risk
14844,63,4,3189.81,At-Risk
14847,148,1,309.40000000000003,Lost
14849,21,25,7930.54,Champions
14850,311,1,325.75,Lost
14851,23,2,511.35,Promising
14852,58,6,2836.69,At-Risk
14853,24,2,475.8,Promising
14854,78,7,2759.83,At-Risk
14855,119,2,645.65,Lost
14856,36,3,1311.38,At-Risk
14857,59,2,1173.12,At-Risk
14859,12,4,1353.74,At-Risk
14860,19,1,170.32,Promising
14861,52,1,125.79,Lost
14862,25,2,841.2,Promising
14863,29,1,266.76,Promising
14865,7,2,52.2,Promising
14866,10,12,14389.9,Champions
14867,185,3,710.28,At-Risk
14868,3,8,2953.59,Champions
14869,8,2,725.7,Promising
14870,261,1,327.25,Lost
14871,3,4,522.38,Promising
14873,210,1,519.68,Lost
14875,107,2,1465.32,At-Risk
14878,12,9,1485.54,Champions
14880,77,3,706.19,At-Risk
14881,19,1,255.4,Promising
14882,26,2,589.7,Promising
14883,18,6,761.59,At-Risk
14885,131,1,765.3199999999999,Lost
14886,252,1,364.8,Lost
14887,79,1,1862.0,At-Risk
14888,207,1,369.2,Lost
14889,336,1,135.9,Lost
14890,253,1,125.65,Lost
14891,148,2,554.38,Lost
14893,9,2,1237.85,Promising
14894,85,1,655.75,Lost
14895,7,20,11138.71,Champions
14896,204,2,468.77,Lost
14897,7,4,1366.38,Promising
14898,23,6,1303.52,At-Risk
14901,11,9,1421.29,Champions
14902,25,1,332.66,Promising
14903,21,5,2810.63,At-Risk
14904,2,2,1025.44,Promising
14905,157,2,616.15,Lost
14907,3,7,3501.1,Champions
14908,74,1,277.8,Lost
14910,2,4,434.35,Promising
14911,1,201,143825.06,Champions
14912,16,2,867.85,Promising
14913,35,4,1227.43,At-Risk
14915,91,2,307.48,Lost
14916,70,4,1268.98,At-Risk
14918,115,2,1610.15,At-Risk
14920,212,2,977.77,Lost
14921,30,2,1316.07,At-Risk
14923,50,1,749.1,Lost
14924,245,1,310.05,Lost
14929,32,1,223.88,Promising
14930,108,3,2372.86,At-Risk
14931,4,5,1257.68,Champions
14932,365,1,363.53,Lost
14934,81,2,1890.94,At-Risk
14935,297,1,1784.71,Lost
14936,33,8,8137.02,Champions
14937,56,3,1621.88,At-Risk
14944,29,12,5900.25,Champions
14946,14,1,100.9,Promising
14947,72,2,290.82,Lost
14948,23,6,1101.97,At-Risk
14950,19,1,371.2,Promising
14951,79,1,311.69,Lost
14952,59,11,8099.49,Champions
14953,25,1,289.82,Promising
14954,12,1,336.17,Promising
14957,253,1,58.49,Lost
14958,147,3,499.68,Lost
14959,64,4,695.42,At-Risk
14960,8,2,221.27,Promising
14961,10,9,7044.68,Champions
14962,270,1,126.7,Lost
14963,9,5,1487.8,At-Risk
14964,247,1,206.21,Lost
14965,96,2,599.0,Lost
14966,14,1,191.32,Promising
14967,49,1,463.8,Lost
14968,30,1,147.59,Promising
14970,68,4,1592.06,At-Risk
14971,35,3,1116.57,At-Risk
14972,128,1,114.77,Lost
14973,107,3,1314.45,At-Risk
14974,37,1,114.39,Lost
14975,57,1,279.94,Lost
14976,57,7,790.86,At-Risk
14978,72,5,1931.42,At-Risk
14981,246,1,102.12,Lost
14984,19,2,213.27,Promising
14985,198,2,296.75,Lost
14987,15,2,326.4,Promising
14988,211,1,334.54,Lost
14995,38,2,233.23,Promising
14997,46,3,546.1999999999999,At-Risk
14998,170,2,429.87,Lost
15000,47,1,490.52,Lost
15002,115,4,1641.76,At-Risk
15004,147,1,1246.32,Lost
15005,15,28,6316.57,Champions
15006,51,1,502.09,Lost
15007,159,1,156.91,Lost
15009,12,3,1261.78,Promising
15010,35,1,308.94,Promising
15012,53,2,423.04,Lost
15014,43,2,260.17,Promising
15016,172,1,170.04,Lost
15017,33,1,125.58,Lost
15018,38,3,496.21,Promising
15019,266,1,266.0,Lost
15021,8,9,1914.82,Champions
15022,11,4,905.04,Promising
15023,3,11,6802.76,Champions
15024,9,10,1661.33,Champions
15025,33,1,377.01,Promising
15026,80,3,469.0,At-Risk
15027,30,4,1066.15,At-Risk
15028,8,4,627.13,Promising
15030,71,2,518.28,Lost
15031,4,4,668.14,Promising
15032,256,3,4959.1,At-Risk
15033,4,10,2586.67,Champions
15034,15,8,4308.61,Champions
15035,89,1,252.73,Lost
15036,72,3,465.55,At-Risk
15038,58,6,705.49,At-Risk
15039,9,47,19914.44,Champions
15041,170,1,180.35,Lost
15042,199,1,135.93,Lost
15043,31,1,537.0,Promising
15044,19,17,7700.23,Champions
15045,151,2,735.66,Lost
15046,9,15,5213.77,Champions
15047,269,1,343.62,Lost
15048,65,4,384.05,At-Risk
15049,273,1,121.17000000000002,Lost
15050,25,3,1782.09,At-Risk
15051,23,3,1391.61,At-Risk
15052,319,1,215.78,Lost
15053,4,3,697.79,Promising
15054,12,2,302.1,Promising
15057,275,2,1489.5,At-Risk
15058,25,11,2124.99,Champions
15059,40,9,1337.72,At-Risk
15060,8,4,303.09000000000003,Promising
15061,3,48,54534.14,Champions
15062,71,4,987.86,At-Risk
15063,213,1,370.8,Lost
15065,37,4,3158.13,At-Risk
15066,53,1,893.59,Lost
15067,78,3,1744.76,At-Risk
15068,46,2,553.36,Promising
15069,179,1,1109.53,Lost
15070,372,1,106.2,Lost
15071,93,2,982.07,At-Risk
15073,9,3,1043.41,Promising
15074,105,1,748.87,Lost
15075,77,1,773.03,Lost
15076,172,1,880.85,Lost
15078,7,32,9743.11,Champions
15079,212,4,895.61,At-Risk
15081,22,5,504.8,At-Risk
15083,256,1,88.2,Lost
15087,281,1,306.94,Lost
15088,21,2,1160.07,Promising
15089,10,6,2420.84,Champions
15090,308,1,381.32,Lost
15091,67,1,480.71,Lost
15092,215,2,457.81,Lost
15093,18,6,4597.02,Champions
15095,103,4,1370.6,At-Risk
15096,42,1,219.39,Lost
15097,4,1,248.08,Promising
15098,182,3,39916.5,At-Risk
15099,84,1,410.48,Lost
15100,333,3,876.0,At-Risk
15101,8,2,317.53000000000003,Promising
15103,31,2,703.36,Promising
15104,196,2,1027.44,Lost
15105,18,7,2298.93,Champions
15106,17,5,1422.52,At-Risk
15107,311,6,319.5,Lost
15108,141,4,1300.25,At-Risk
15109,245,1,484.95,Lost
15110,23,4,996.1,At-Risk
15111,29,3,1567.48,At-Risk
15113,9,3,3609.33,At-Risk
15114,30,10,2760.56,Champions
15115,18,1,340.11,Promising
15116,17,4,1352.75,At-Risk
15117,14,5,1551.78,At-Risk
15118,134,1,244.8,Lost
15119,245,1,266.4,Lost
15120,133,1,358.82,Lost
15121,50,2,457.72,Promising
15122,114,3,1633.78,At-Risk
15123,7,2,2199.31,Promising
15124,22,2,184.19,Promising
15125,25,15,11528.48,Champions
15127,65,1,406.53,Lost
15128,60,4,1471.0,At-Risk
15129,50,11,3447.4,Champions
15130,169,1,330.11,Lost
15132,18,5,977.93,At-Risk
15133,127,3,982.42,At-Risk
15134,14,8,1387.99,Champions
15135,239,1,139.05,Lost
15136,2,4,1286.7,Promising
15139,239,2,178.96,Lost
15140,52,7,2354.25,At-Risk
15142,46,1,498.74,Lost
15143,225,1,259.45,Lost
15144,8,17,6580.4400000000005,Champions
15145,4,4,1194.73,Promising
15146,164,2,1327.16,At-Risk
15147,240,1,623.5,Lost
15148,10,1,301.29,Promising
15149,133,1,520.8000000000001,Lost
15150,17,10,5314.47,Champions
15152,9,13,4745.69,Champions
15153,31,1,329.25,Promising
15154,75,1,296.42,Lost
15156,1,3,961.49,Promising
15157,3,3,1936.07,Promising
15158,45,1,401.4,Lost
15159,1,30,18641.01,Champions
15160,357,1,158.16,Lost
15163,18,2,304.47,Promising
15164,68,3,843.05,At-Risk
15165,373,1,487.75,Lost
15167,320,1,163.0,Lost
15168,25,1,106.56,Promising
15171,331,1,1289.5,Lost
15172,8,5,1624.05,Champions
15174,322,1,135.75,Lost
15175,71,1,224.14,Lost
15178,260,1,40.5,Lost
15179,18,5,2206.9500000000003,At-Risk
15180,367,1,87.5,Lost
15181,66,3,689.48,At-Risk
15182,154,2,622.85,Lost
15184,29,2,406.76,Promising
15185,70,1,310.62,Lost
15186,14,2,411.41,Promising
15187,1,16,4777.18,Champions
15189,1,41,16225.39,Champions
15192,119,3,1044.32,At-Risk
15193,60,1,499.32,Lost
15194,3,15,7616.53,Champions
15195,2,1,3861.0,Promising
15197,10,3,1079.61,Promising
15198,92,2,193.64,Lost
15199,59,4,1268.7,At-Risk
15201,87,5,1236.54,At-Risk
15203,25,6,1827.8,At-Risk
15204,357,1,316.58,Lost
15205,85,2,653.24,Lost
15206,10,4,420.3,Promising
15208,1,5,870.12,Promising
15210,225,1,331.18,Lost
15211,60,2,894.4100000000001,At-Risk
15212,241,1,101.8,Lost
15213,318,2,328.35,Lost
15214,1,8,1661.44,Champions
15215,46,3,734.94,At-Risk
15216,87,1,96.6,Lost
15218,10,11,5756.89,Champions
15219,176,1,305.75,Lost
15220,51,6,1778.96,At-Risk
15221,366,1,403.25,Lost
15222,318,1,585.0,Lost
15223,225,2,755.75,Lost
15224,358,2,322.08,Lost
15225,234,1,409.4,Lost
15226,310,1,154.41,Lost
15227,36,5,1219.4,At-Risk
15228,66,4,3386.71,At-Risk
15230,239,2,429.6,Lost
15232,113,2,612.06,Lost
15234,276,1,197.0,Lost
15235,217,12,2247.51,At-Risk
15236,298,1,321.05,Lost
15237,1,4,1412.32,Champions
15238,29,3,1071.99,At-Risk
15239,10,2,780.59,Promising
15240,44,5,1706.57,At-Risk
15241,66,8,1756.44,At-Risk
15243,74,1,316.68,Lost
15244,65,2,631.57,At-Risk
15245,134,3,2515.84,At-Risk
15246,238,2,514.15,Lost
15247,122,1,356.0,Lost
15249,31,13,6688.46,Champions
15251,9,11,10484.99,Champions
15252,36,2,740.78,Promising
15253,16,5,918.2,At-Risk
15254,127,1,300.36,Lost
15255,66,1,890.85,Lost
15256,148,1,98.45,Lost
15257,283,1,317.15,Lost
15258,168,2,623.16,Lost
15260,100,7,1810.77,At-Risk
15261,135,1,254.82,Lost
15262,323,1,178.95000000000002,Lost
15263,106,1,156.51,Lost
15264,64,1,393.74,Lost
15265,151,2,1506.12,At-Risk
15266,338,1,119.3,Lost
15267,22,5,1717.36,At-Risk
15269,23,1,408.8,Promising
15270,15,7,2379.49,Champions
15271,7,15,2507.07,Champions
15272,57,2,721.94,At-Risk
15274,4,2,716.57,Promising
15275,37,1,615.14,Promising
15276,66,1,135.31,Lost
15277,46,1,255.9,Lost
15279,354,1,290.51,Lost
15280,172,1,113.12,Lost
15281,58,9,2332.15,At-Risk
15286,49,1,240.55,Lost
15287,22,2,486.69,Promising
15288,43,5,2306.52,At-Risk
15289,29,3,939.78,At-Risk
15290,4,18,7943.22,Champions
15291,25,15,4668.3,Champions
15292,201,1,180.94,Lost
15296,50,6,3672.86,At-Risk
15297,10,3,641.94,Promising
15298,2,12,4799.9,Champions
15299,67,7,4507.01,At-Risk
15300,64,1,496.44,Lost
15301,50,12,5070.35,Champions
15303,290,1,574.02,Lost
15304,60,8,694.4,At-Risk
15306,64,3,1174.35,At-Risk
15307,95,1,205.3,Lost
15308,274,1,310.47,Lost
15311,0,91,60767.9,Champions
15312,75,4,924.85,At-Risk
15313,110,1,52.0,Lost
15314,199,1,327.97,Lost
15315,64,2,570.5,Lost
15316,326,1,165.0,Lost
15318,3,1,312.62,Promising
15319,283,1,204.5,Lost
15320,44,1,267.13,Lost
15321,70,3,2748.31,At-Risk
15322,85,1,679.68,Lost
15325,103,1,162.29,Lost
15326,333,1,311.71,Lost
15327,52,1,208.75,Lost
15329,39,3,1049.7,At-Risk
15330,32,2,714.9599999999999,Promising
15332,366,4,1661.06,At-Risk
15333,208,1,1028.56,Lost
15334,156,3,351.67,Lost
15335,53,1,173.97,Lost
15339,66,2,574.07,Lost
15341,80,1,2020.52,At-Risk
15342,129,1,406.09,Lost
15343,87,1,364.5,Lost
15344,0,3,563.94,Promising
15345,45,1,393.54,Lost
15346,332,1,252.42,Lost
15347,366,1,201.6,Lost
15348,72,1,158.04,Lost
15349,158,2,473.81,Lost
15350,373,1,115.65,Lost
15351,12,7,1960.11,Champions
15353,254,2,777.02,Lost
15355,29,2,277.05,Promising
15356,31,10,2766.5,Champions
15358,4,22,8347.2,Champions
15360,39,1,427.93,Promising
15361,361,1,418.92,Lost
15363,372,1,326.0,Lost
15364,95,2,913.19,At-Risk
15365,25,7,2314.32,At-Risk
15366,75,2,602.51,Lost
15367,57,4,1877.59,At-Risk
15368,21,1,446.94000000000005,Promising
15370,40,7,2386.05,At-Risk
15372,137,1,2007.4,At-Risk
15373,8,12,2415.91,Champions
15374,128,1,168.0,Lost
15376,40,3,1233.36,At-Risk
15379,169,7,3703.29,At-Risk
15380,8,5,1690.26,Champions
15381,213,2,596.85,Lost
15382,14,6,5955.71,Champions
15384,169,2,642.41,Lost
15385,40,1,316.88,Lost
15386,186,1,394.14,Lost
15388,270,1,140.54,Lost
15389,172,1,500.0,Lost
15392,4,4,1535.53,Promising
15393,16,2,231.86,Promising
15394,9,4,2183.54,At-Risk
15395,325,1,107.45,Lost
15396,112,1,288.18,Lost
15397,289,1,94.0,Lost
15398,16,2,1345.53,Promising
15399,1,3,815.77,Promising
15400,92,5,716.2,At-Risk
15402,148,2,626.77,Lost
15405,189,1,349.1,Lost
15406,31,2,510.71,Promising
15407,33,4,1056.44,At-Risk
15408,264,1,267.18,Lost
15410,84,8,3450.84,At-Risk
15411,26,4,1358.88,At-Risk
15412,171,1,190.53,Lost
15414,9,3,774.9000000000001,Promising
15415,313,1,572.8100000000001,Lost
15416,64,4,3984.32,At-Risk
15417,85,1,508.8,Lost
15419,24,1,135.86,Promising
15421,58,4,950.36,At-Risk
15422,323,2,97.7,Lost
15423,38,1,43.5,Lost
15424,254,2,383.34,Lost
15426,19,5,1447.39,At-Risk
15427,33,3,1483.14,At-Risk
15428,15,1,93.78,Promising
15429,26,2,397.35,Promising
15432,23,1,171.19000000000003,Promising
15433,213,2,533.3,Lost
15434,8,5,1041.48,Promising
15435,22,1,149.29,Promising
15436,12,3,1122.53,Promising
15437,262,1,200.16,Lost
15438,131,1,156.57999999999998,Lost
15440,54,3,383.68,At-Risk
15442,248,1,594.0,Lost
15443,1,7,3236.91,Champions
15444,9,2,1418.26,Promising
15445,264,1,113.5,Lost
15447,330,1,155.17000000000002,Lost
15448,312,1,494.64,Lost
15449,26,3,974.52,At-Risk
15450,30,1,429.84,Promising
15452,29,3,538.73,Promising
15453,1,7,1388.37,Champions
15454,362,1,179.1,Lost
15456,283,3,447.22,Lost
15457,262,1,237.07,Lost
15458,25,1,161.64,Promising
15460,354,1,216.76,Lost
15462,94,3,234.6,Lost
15463,29,1,126.14,Promising
15464,338,1,1048.85,Lost
15465,19,18,7354.62,Champions
15466,85,1,334.53,Lost
15467,9,3,524.88,Promising
15468,51,2,467.51,Promising
15469,50,2,538.55,Promising
15471,2,1,469.48,Promising
15472,113,1,371.56,Lost
15473,14,7,1771.2,Champions
15475,77,1,454.11,Lost
15478,40,2,1441.42,At-Risk
15480,116,1,905.5,Lost
15482,15,12,11054.96,Champions
15483,161,4,233.81,Lost
15484,1,4,3594.31,Champions
15485,30,3,2575.0,At-Risk
15488,92,1,91.32,Lost
15489,22,3,1134.28,At-Risk
15491,95,6,3100.09,At-Risk
15492,28,2,659.46,Promising
15493,32,5,2001.8,At-Risk
15494,21,2,1299.23,Promising
15497,17,2,1262.2,Promising
15498,2,27,13316.4,Champions
15500,8,4,1131.56,Promising
15502,15,12,10384.93,Champions
15503,362,1,147.09,Lost
15504,81,1,52.83,Lost
15505,52,5,3610.96,At-Risk
15506,22,3,979.26,At-Risk
15507,171,1,492.36,Lost
15508,189,6,1000.27,At-Risk
15510,330,1,250.0,Lost
15511,11,5,909.23,Promising
15512,155,2,121.0,Lost
15513,33,19,14758.22,Champions
15514,12,11,4139.46,Champions
15516,44,3,62.43,Lost
15517,233,1,267.03,Lost
15518,64,8,1942.45,At-Risk
15520,1,1,343.5,Promising
15521,40,8,3000.2,At-Risk
15522,32,2,398.84,Promising
15523,84,1,412.0100000000001,Lost
15524,24,1,440.0,Promising
15525,2,3,825.92,Promising
15526,33,2,148.44,Promising
15527,18,8,2429.78,Champions
15528,254,1,229.33,Lost
15529,22,11,3995.23,Champions
15530,21,4,1502.35,At-Risk
15531,8,2,2007.44,Promising
15532,25,4,1580.93,At-Risk
15533,19,3,807.57,Promising
15535,173,4,536.4,At-Risk
15537,163,1,110.92,Lost
15539,7,1,538.46,Promising
15540,11,1,213.3,Promising
15541,114,1,85.13000000000001,Lost
15543,288,1,127.86,Lost
15544,9,9,3546.71,Champions
15545,54,2,292.72,Lost
15547,7,14,4954.84,Champions
15549,77,3,1693.26,At-Risk
15550,4,4,575.63,Promising
15551,36,1,436.06,Promising
15552,217,1,90.12,Lost
15553,60,1,437.23,Lost
15554,277,1,217.2,Lost
15555,12,16,4805.17,Champions
15556,24,1,279.77,Promising
15557,28,1,473.65,Promising
15561,11,4,800.5899999999999,Promising
15562,351,1,134.55,Lost
15563,22,4,1400.44,At-Risk
15565,50,2,173.16000000000005,Lost
15567,18,1,186.01,Promising
15568,2,3,758.29,Promising
15569,103,5,1375.71,At-Risk
15570,7,12,4165.52,Champions
15571,11,4,650.4300000000001,Promising
15572,4,7,2552.86,Champions
15573,31,2,607.45,Promising
15574,177,4,702.25,At-Risk
15576,37,1,940.67,Promising
15577,151,3,258.88,Lost
15578,162,1,127.1,Lost
15579,68,2,348.6,Lost
15581,120,13,3679.97,At-Risk
15582,24,3,682.9100000000001,Promising
15584,23,4,725.11,At-Risk
15585,176,1,455.3,Lost
15587,50,4,913.68,At-Risk
15589,255,3,478.53,Lost
15592,46,1,388.58,Lost
15593,70,1,199.8,Lost
15594,15,5,1771.78,At-Risk
15596,100,5,1406.59,At-Risk
15597,35,1,324.57,Promising
15598,53,1,240.68,Lost
15599,26,2,761.74,Promising
15601,11,14,6776.56,Champions
15602,8,9,1297.87,Champions
15603,78,1,48.48,Lost
15604,52,1,216.39,Lost
15605,36,5,1198.23,At-Risk
15606,61,9,2920.16,At-Risk
15607,336,1,104.76,Lost
15608,28,4,1093.68,At-Risk
15609,184,1,298.48,Lost
15610,51,1,112.46,Lost
15611,9,13,1591.45,Champions
15612,36,2,195.15,Promising
15615,10,23,10399.74,Champions
15618,32,4,776.851,At-Risk
15619,10,1,336.4,Promising
15620,56,3,1553.18,At-Risk
15621,4,4,1293.03,Promising
15622,43,9,3709.56,Champions
15623,141,1,301.03000000000003,Lost
15624,116,4,588.13,At-Risk
15625,103,4,1534.26,At-Risk
15626,74,2,675.8,At-Risk
15628,4,9,2870.24,Champions
15630,45,2,1186.35,At-Risk
15632,15,8,3285.31,Champions
15634,17,1,243.55,Promising
15636,89,2,724.76,At-Risk
15637,52,1,223.36,Lost
15639,134,1,425.32,Lost
15640,4,15,12515.66,Champions
15641,105,4,1887.2,At-Risk
15643,191,3,664.0,At-Risk
15644,166,4,813.0,At-Risk
15645,18,1,612.01,Promising
15646,157,3,447.64,Lost
15648,204,2,657.35,Lost
15649,336,2,816.0,Lost
15651,36,3,646.3,At-Risk
15652,91,1,337.74,Lost
15653,92,2,877.44,At-Risk
15654,9,2,922.53,Promising
15655,243,1,560.6700000000001,Lost
15656,45,4,748.5,At-Risk
15657,22,1,30.0,Lost
15658,190,5,1024.1,At-Risk
15659,43,1,306.45,Lost
15660,25,9,1600.86,Champions
15661,317,2,309.8,Lost
15663,106,1,138.14,Lost
15664,50,1,386.43,Lost
15665,168,2,2242.01,At-Risk
15667,39,1,301.32000000000005,Lost
15668,217,1,76.32000000000001,Lost
15669,40,4,684.34,At-Risk
15670,296,1,173.05,Lost
15671,18,7,2657.13,Champions
15673,88,4,2881.02,At-Risk
15674,73,5,2446.6,At-Risk
15675,81,3,323.69,Lost
15676,18,3,3435.76,At-Risk
15677,49,1,657.23,Lost
15678,52,1,352.7,Lost
15679,24,4,781.28,At-Risk
15680,9,3,1333.68,Promising
15681,25,5,1426.16,At-Risk
15683,117,1,193.75,Lost
15687,8,9,2993.1,Champions
15689,119,2,254.1,Lost
15690,4,2,239.76,Promising
15691,252,1,136.8,Lost
15692,28,1,191.04,Promising
15694,0,14,6479.4,Champions
15695,266,2,409.98,Lost
15696,33,8,2736.46,At-Risk
15699,17,1,309.65,Promising
15700,172,2,696.68,Lost
15701,2,4,1542.14,Champions
15703,264,1,211.5,Lost
15704,140,4,2293.62,At-Risk
15705,201,1,143.1,Lost
15706,63,4,1060.56,At-Risk
15707,35,4,945.58,At-Risk
15708,40,7,3364.24,At-Risk
15709,283,1,133.25,Lost
15712,9,5,1072.36,Promising
15713,143,2,356.7,Lost
15714,11,2,330.88,Promising
15716,145,4,1118.81,At-Risk
15717,234,1,150.3,Lost
15719,32,13,5045.61,Champions
15720,24,1,598.73,Promising
15721,11,1,507.08,Promising
15722,35,5,2222.56,At-Risk
15723,364,1,203.1,Lost
15724,201,2,218.25,Lost
15725,15,1,415.25,Promising
15727,16,7,5178.96,Champions
15729,212,1,85.0,Lost
15730,65,3,1120.88,At-Risk
15732,212,2,294.12,Lost
15733,282,1,162.3,Lost
15734,114,2,1339.45,At-Risk
15737,14,8,1205.12,Champions
15738,18,16,4812.42,Champions
15739,66,1,449.12,Lost
15740,49,1,154.88,Lost
15743,16,4,784.46,Promising
15744,77,1,34.8,Lost
15745,19,4,1094.59,At-Risk
15746,134,1,196.88,Lost
15747,12,3,974.04,Promising
15748,40,1,149.31,Lost
15749,235,3,44534.3,At-Risk
15750,2,8,2465.48,Champions
15752,39,7,2637.38,At-Risk
15753,304,1,79.2,Lost
15754,51,3,458.57,At-Risk
15755,10,6,2364.25,Champions
15756,61,4,532.96,At-Risk
15757,65,2,714.42,At-Risk
15758,24,1,205.25,Promising
15759,218,3,253.04,Lost
15762,65,2,583.75,Lost
15763,31,2,1086.92,At-Risk
15764,88,6,3279.9700000000003,At-Risk
15766,64,1,315.06,Lost
15768,115,3,621.83,At-Risk
15769,7,26,56252.72,Champions
15773,5,1,635.6800000000001,Promising
15774,68,1,270.8,Lost
15775,245,1,104.9,Lost
15776,133,1,241.62,Lost
15777,241,4,1047.11,At-Risk
15780,183,3,475.28,Lost
15781,25,3,345.46000000000004,Promising
15782,9,3,2614.74,At-Risk
15783,10,1,246.3,Promising
15785,32,5,2328.9700000000003,At-Risk
15786,46,3,4932.2,At-Risk
15787,26,3,948.05,At-Risk
15789,358,1,351.3,Lost
15790,10,1,220.85,Promising
15791,43,2,1612.69,At-Risk
15793,14,3,965.61,Promising
15795,149,1,610.01,Lost
15796,1,8,2711.56,Champions
15797,113,4,2207.4,At-Risk
15799,75,3,884.14,At-Risk
15800,107,2,699.08,Lost
15801,46,3,1063.95,At-Risk
15802,142,1,451.42,Lost
15803,51,1,415.8200000000001,Lost
15804,0,13,4206.39,Champions
15805,23,17,5528.4800000000005,Champions
15806,46,3,784.58,At-Risk
15807,50,3,903.9,At-Risk
15808,306,4,3734.97,At-Risk
15809,36,5,515.77,At-Risk
15810,78,4,1391.98,At-Risk
15811,22,6,2218.62,At-Risk
15812,107,5,1801.14,At-Risk
15813,207,2,1303.91,At-Risk
15814,16,4,1945.33,At-Risk
15815,63,5,2100.6,At-Risk
15819,49,4,1905.45,At-Risk
15820,319,1,206.98,Lost
15821,44,2,570.96,Promising
15822,3,2,885.47,Promising
15823,372,1,15.0,Lost
15825,172,1,532.94,Lost
15826,56,3,1654.31,At-Risk
15827,73,14,1836.09,At-Risk
15829,99,2,636.14,Lost
15830,37,1,576.0,Promising
15831,58,3,801.76,At-Risk
15832,254,1,836.79,Lost
15834,70,4,2233.75,At-Risk
15835,44,4,954.09,At-Risk
15836,50,1,137.37,Lost
15837,64,1,391.98,Lost
15838,11,19,33643.08,Champions
15839,33,3,1048.49,At-Risk
15840,58,2,355.56,Lost
15841,72,4,1224.06,At-Risk
15843,303,1,118.95,Lost
15844,46,1,130.73999999999998,Lost
15845,17,8,3711.77,Champions
15847,38,2,389.27,Promising
15850,19,2,238.85,Promising
15852,186,2,160.71,Lost
15853,51,1,110.8,Lost
15854,4,12,2974.65,Champions
15855,136,5,712.24,At-Risk
15856,4,27,16387.57,Champions
15857,18,1,297.0,Promising
15858,15,5,1438.85,At-Risk
15860,40,8,977.21,At-Risk
15861,12,8,3165.36,Champions
15862,8,4,832.88,Promising
